noisy_path,clean_path,snr_db
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01341.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01341.wav,-7.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01342.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01342.wav,0.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01343.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01343.wav,10.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01344.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01344.wav,4.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01345.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01345.wav,-0.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01346.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01346.wav,14.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01347.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01347.wav,13.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01348.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01348.wav,-7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01349.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01349.wav,-0.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01350.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01350.wav,14.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01351.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01351.wav,8.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01352.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01352.wav,2.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01353.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01353.wav,9.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01354.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01354.wav,-6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01355.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01355.wav,5.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01356.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01356.wav,4.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01357.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01357.wav,9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01358.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01358.wav,1.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01359.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01359.wav,-9.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01360.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01360.wav,-2.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01361.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01361.wav,-4.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01362.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01362.wav,7.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01363.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01363.wav,6.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01364.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01364.wav,9.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01365.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01365.wav,-4.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01366.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01366.wav,-8.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01367.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01367.wav,-6.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01368.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01368.wav,5.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01369.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01369.wav,11.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01370.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01370.wav,3.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01371.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01371.wav,13.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01372.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01372.wav,13.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01373.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01373.wav,-7.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01374.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01374.wav,12.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01375.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01375.wav,3.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01376.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01376.wav,6.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01377.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01377.wav,5.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01378.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01378.wav,11.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01379.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01379.wav,13.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01380.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01380.wav,-7.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01381.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01381.wav,12.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01382.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01382.wav,-5.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01383.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01383.wav,-0.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01384.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01384.wav,-3.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01385.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01385.wav,-5.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01386.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01386.wav,11.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01387.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01387.wav,-7.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01388.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01388.wav,2.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01389.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01389.wav,-1.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01390.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01390.wav,0.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01391.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01391.wav,0.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01392.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01392.wav,13.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01393.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01393.wav,14.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01394.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01394.wav,6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01395.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01395.wav,0.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01396.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01396.wav,3.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01397.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01397.wav,5.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01398.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01398.wav,-7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01399.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01399.wav,-9.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01400.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01400.wav,7.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01401.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01401.wav,-6.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01402.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01402.wav,-9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01403.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01403.wav,9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01404.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01404.wav,-9.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01405.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01405.wav,-9.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01406.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01406.wav,3.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01407.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01407.wav,12.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01408.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01408.wav,2.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01409.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01409.wav,11.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01410.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01410.wav,0.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01411.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01411.wav,14.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01412.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01412.wav,9.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01413.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01413.wav,0.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01414.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01414.wav,-6.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01415.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01415.wav,12.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01416.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01416.wav,-4.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01417.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01417.wav,-4.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01418.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01418.wav,5.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01419.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01419.wav,-4.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01420.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01420.wav,4.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01421.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01421.wav,0.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01422.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01422.wav,9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01423.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01423.wav,-7.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01424.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01424.wav,9.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01425.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01425.wav,10.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01426.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01426.wav,5.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01427.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01427.wav,-5.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01428.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01428.wav,1.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01429.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01429.wav,-8.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01430.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01430.wav,14.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01431.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01431.wav,12.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01432.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01432.wav,11.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01433.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01433.wav,3.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01434.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01434.wav,-1.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01435.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01435.wav,-4.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01436.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01436.wav,8.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01437.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01437.wav,11.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01438.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01438.wav,7.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01439.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01439.wav,-2.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01440.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01440.wav,10.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01441.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01441.wav,-9.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01442.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01442.wav,-1.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01443.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01443.wav,5.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01444.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01444.wav,-4.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01445.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01445.wav,0.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01446.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01446.wav,12.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01447.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01447.wav,6.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01448.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01448.wav,-7.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01449.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01449.wav,-4.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01450.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01450.wav,-1.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01451.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01451.wav,-7.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01452.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01452.wav,-7.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01453.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01453.wav,4.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01454.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01454.wav,2.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01455.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01455.wav,4.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01456.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01456.wav,3.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01457.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01457.wav,13.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01458.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01458.wav,-1.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01459.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01459.wav,-0.2
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01460.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01460.wav,12.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01461.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01461.wav,3.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01462.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01462.wav,9.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01463.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01463.wav,-1.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01464.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01464.wav,-5.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01465.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01465.wav,1.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01466.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01466.wav,-2.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01467.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01467.wav,-5.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01468.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01468.wav,3.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01469.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01469.wav,12.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01470.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01470.wav,-6.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01471.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01471.wav,6.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01472.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01472.wav,-5.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01473.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01473.wav,-3.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01474.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01474.wav,12.6
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01475.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01475.wav,3.8
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01476.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01476.wav,-8.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01477.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01477.wav,-1.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01478.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01478.wav,4.9
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01479.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01479.wav,-9.3
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01480.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01480.wav,-9.5
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01481.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01481.wav,10.0
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01482.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01482.wav,10.4
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01483.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01483.wav,6.7
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01484.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01484.wav,-3.1
C:\Users\jeswa\Downloads\file\data\train_set\noisy\synth_01485.wav,C:\Users\jeswa\Downloads\file\data\train_set\clean\synth_01485.wav,8.9
